date,season,team,player,club,competition,minutes,starts,goals,assists,xg,xa,cards,source_url
2015-06-01,2014-2015,Norway,Norway Player 7,Norway FC,Sample club season,977,10,1.75,0.0,2.1,1.19,2.01,synthetic://sample-data
2015-06-01,2014-2015,Norway,Norway Player 8,Norway FC,Sample club season,1527,16,0.81,1.44,2.52,2.04,1.57,synthetic://sample-data
2015-06-01,2014-2015,Panama,Panama Player 1,Panama FC,Sample club season,2842,31,0.0,1.52,0.89,1.64,3.16,synthetic://sample-data
2015-06-01,2014-2015,Panama,Panama Player 2,Panama FC,Sample club season,2673,29,0.0,0.0,0.0,0.0,5.56,synthetic://sample-data
2015-06-01,2014-2015,Panama,Panama Player 3,Panama FC,Sample club season,2511,27,0.0,0.0,1.55,0.65,8.37,synthetic://sample-data
2015-06-01,2014-2015,Panama,Panama Player 4,Panama FC,Sample club season,2402,26,1.45,0.28,0.59,1.48,3.49,synthetic://sample-data
2015-06-01,2014-2015,Panama,Panama Player 5,Panama FC,Sample club season,3016,33,0.0,1.24,0.0,1.42,4.54,synthetic://sample-data
2015-06-01,2014-2015,Panama,Panama Player 6,Panama FC,Sample club season,516,5,0.56,0.0,0.78,0.0,0.0,synthetic://sample-data
2015-06-01,2014-2015,Panama,Panama Player 7,Panama FC,Sample club season,1688,18,1.02,2.56,1.45,4.09,3.32,synthetic://sample-data
2015-06-01,2014-2015,Panama,Panama Player 8,Panama FC,Sample club season,1199,13,0.0,2.11,1.08,2.5,3.63,synthetic://sample-data
2015-06-01,2014-2015,Peru,Peru Player 1,Peru FC,Sample club season,1884,20,3.2,0.0,4.28,0.0,2.61,synthetic://sample-data
2015-06-01,2014-2015,Peru,Peru Player 2,Peru FC,Sample club season,3557,39,1.22,0.0,2.11,0.28,5.48,synthetic://sample-data
2015-06-01,2014-2015,Peru,Peru Player 3,Peru FC,Sample club season,2327,25,1.4,0.0,2.86,0.61,2.99,synthetic://sample-data
2015-06-01,2014-2015,Peru,Peru Player 4,Peru FC,Sample club season,2845,31,0.1,0.6,1.68,1.24,4.81,synthetic://sample-data
2015-06-01,2014-2015,Peru,Peru Player 5,Peru FC,Sample club season,3507,38,3.73,0.0,4.73,0.0,3.32,synthetic://sample-data
2015-06-01,2014-2015,Peru,Peru Player 6,Peru FC,Sample club season,979,10,0.81,0.35,2.32,0.0,0.0,synthetic://sample-data
2015-06-01,2014-2015,Peru,Peru Player 7,Peru FC,Sample club season,1537,17,0.92,0.0,1.71,0.7,2.39,synthetic://sample-data
2015-06-01,2014-2015,Peru,Peru Player 8,Peru FC,Sample club season,1378,15,0.32,2.81,1.26,1.68,2.97,synthetic://sample-data
2015-06-01,2014-2015,Poland,Poland Player 1,Poland FC,Sample club season,2092,23,1.45,2.14,2.54,2.74,3.3,synthetic://sample-data
2015-06-01,2014-2015,Poland,Poland Player 2,Poland FC,Sample club season,2126,23,1.9,0.0,3.01,0.66,1.85,synthetic://sample-data
2015-06-01,2014-2015,Poland,Poland Player 3,Poland FC,Sample club season,1867,20,1.41,1.57,2.3,2.6,4.48,synthetic://sample-data
2015-06-01,2014-2015,Poland,Poland Player 4,Poland FC,Sample club season,3476,38,1.74,0.13,1.08,0.0,4.2,synthetic://sample-data
2015-06-01,2014-2015,Poland,Poland Player 5,Poland FC,Sample club season,2287,25,0.0,0.0,0.79,1.12,3.03,synthetic://sample-data
2015-06-01,2014-2015,Poland,Poland Player 6,Poland FC,Sample club season,1237,13,4.04,0.37,4.56,0.53,0.32,synthetic://sample-data
2015-06-01,2014-2015,Poland,Poland Player 7,Poland FC,Sample club season,1262,14,4.09,0.07,3.69,0.0,2.86,synthetic://sample-data
2015-06-01,2014-2015,Poland,Poland Player 8,Poland FC,Sample club season,670,7,2.41,1.86,3.46,2.54,3.46,synthetic://sample-data
2015-06-01,2014-2015,Portugal,Portugal Player 1,Portugal FC,Sample club season,2742,30,4.58,1.29,4.53,1.34,5.6,synthetic://sample-data
2015-06-01,2014-2015,Portugal,Portugal Player 2,Portugal FC,Sample club season,2988,33,1.17,2.06,1.5,1.3,5.91,synthetic://sample-data
2015-06-01,2014-2015,Portugal,Portugal Player 3,Portugal FC,Sample club season,2639,29,0.0,1.18,1.36,1.82,3.73,synthetic://sample-data
2015-06-01,2014-2015,Portugal,Portugal Player 4,Portugal FC,Sample club season,2963,32,2.12,0.0,1.66,0.0,1.34,synthetic://sample-data
2015-06-01,2014-2015,Portugal,Portugal Player 5,Portugal FC,Sample club season,3039,33,1.45,1.56,1.26,2.51,3.25,synthetic://sample-data
2015-06-01,2014-2015,Portugal,Portugal Player 6,Portugal FC,Sample club season,422,4,6.05,2.21,6.41,2.54,0.49,synthetic://sample-data
2015-06-01,2014-2015,Portugal,Portugal Player 7,Portugal FC,Sample club season,1235,13,4.35,3.63,4.28,4.07,0.98,synthetic://sample-data
2015-06-01,2014-2015,Portugal,Portugal Player 8,Portugal FC,Sample club season,1314,14,4.96,3.53,5.04,3.63,4.06,synthetic://sample-data
2015-06-01,2014-2015,Qatar,Qatar Player 1,Qatar FC,Sample club season,3190,35,0.0,0.37,0.73,0.68,3.37,synthetic://sample-data
2015-06-01,2014-2015,Qatar,Qatar Player 2,Qatar FC,Sample club season,3410,37,0.0,1.39,0.43,0.43,5.04,synthetic://sample-data
2015-06-01,2014-2015,Qatar,Qatar Player 3,Qatar FC,Sample club season,1959,21,0.37,1.01,0.0,1.04,4.29,synthetic://sample-data
2015-06-01,2014-2015,Qatar,Qatar Player 4,Qatar FC,Sample club season,3374,37,0.0,0.0,0.0,0.0,4.29,synthetic://sample-data
2015-06-01,2014-2015,Qatar,Qatar Player 5,Qatar FC,Sample club season,2092,23,0.11,0.92,0.0,1.46,4.95,synthetic://sample-data
2015-06-01,2014-2015,Qatar,Qatar Player 6,Qatar FC,Sample club season,1130,12,1.1,0.05,2.33,0.86,0.74,synthetic://sample-data
2015-06-01,2014-2015,Qatar,Qatar Player 7,Qatar FC,Sample club season,1776,19,0.65,2.38,1.36,1.87,3.07,synthetic://sample-data
2015-06-01,2014-2015,Qatar,Qatar Player 8,Qatar FC,Sample club season,693,7,0.93,0.0,0.0,0.64,2.6,synthetic://sample-data
2015-06-01,2014-2015,Saudi Arabia,Saudi Arabia Player 1,Saudi Arabia FC,Sample club season,2822,31,0.0,1.31,0.37,2.03,4.64,synthetic://sample-data
2015-06-01,2014-2015,Saudi Arabia,Saudi Arabia Player 2,Saudi Arabia FC,Sample club season,2976,33,2.13,0.0,2.83,0.42,3.13,synthetic://sample-data
2015-06-01,2014-2015,Saudi Arabia,Saudi Arabia Player 3,Saudi Arabia FC,Sample club season,2120,23,0.0,0.0,0.0,0.73,4.71,synthetic://sample-data
2015-06-01,2014-2015,Saudi Arabia,Saudi Arabia Player 4,Saudi Arabia FC,Sample club season,2685,29,0.0,0.87,1.03,0.7,4.89,synthetic://sample-data
2015-06-01,2014-2015,Saudi Arabia,Saudi Arabia Player 5,Saudi Arabia FC,Sample club season,3481,38,3.24,0.0,5.24,0.0,5.76,synthetic://sample-data
2015-06-01,2014-2015,Saudi Arabia,Saudi Arabia Player 6,Saudi Arabia FC,Sample club season,711,7,0.0,0.91,1.68,0.84,2.1,synthetic://sample-data
2015-06-01,2014-2015,Saudi Arabia,Saudi Arabia Player 7,Saudi Arabia FC,Sample club season,750,8,1.95,2.03,0.4,2.86,3.21,synthetic://sample-data
2015-06-01,2014-2015,Saudi Arabia,Saudi Arabia Player 8,Saudi Arabia FC,Sample club season,1774,19,3.47,1.45,3.33,1.75,2.73,synthetic://sample-data
2015-06-01,2014-2015,Scotland,Scotland Player 1,Scotland FC,Sample club season,1985,22,1.22,0.0,2.7,0.5,4.41,synthetic://sample-data
2015-06-01,2014-2015,Scotland,Scotland Player 2,Scotland FC,Sample club season,2849,31,2.86,1.02,3.24,2.03,3.25,synthetic://sample-data
2015-06-01,2014-2015,Scotland,Scotland Player 3,Scotland FC,Sample club season,3559,39,0.07,0.55,0.0,0.86,5.38,synthetic://sample-data
2015-06-01,2014-2015,Scotland,Scotland Player 4,Scotland FC,Sample club season,1826,20,0.0,1.45,0.62,1.28,4.38,synthetic://sample-data
2015-06-01,2014-2015,Scotland,Scotland Player 5,Scotland FC,Sample club season,2653,29,1.34,0.0,1.63,0.37,3.33,synthetic://sample-data
2015-06-01,2014-2015,Scotland,Scotland Player 6,Scotland FC,Sample club season,1556,17,2.73,1.45,2.84,1.16,2.85,synthetic://sample-data
2015-06-01,2014-2015,Scotland,Scotland Player 7,Scotland FC,Sample club season,1109,12,1.93,0.19,2.68,0.22,2.06,synthetic://sample-data
2015-06-01,2014-2015,Scotland,Scotland Player 8,Scotland FC,Sample club season,989,10,2.82,0.67,4.64,1.72,4.83,synthetic://sample-data
2015-06-01,2014-2015,Senegal,Senegal Player 1,Senegal FC,Sample club season,2936,32,0.94,0.0,0.92,0.71,6.43,synthetic://sample-data
2015-06-01,2014-2015,Senegal,Senegal Player 2,Senegal FC,Sample club season,3537,39,0.0,0.68,1.14,1.56,3.29,synthetic://sample-data
2015-06-01,2014-2015,Senegal,Senegal Player 3,Senegal FC,Sample club season,2092,23,0.25,0.3,0.46,0.43,3.17,synthetic://sample-data
2015-06-01,2014-2015,Senegal,Senegal Player 4,Senegal FC,Sample club season,2929,32,1.0,1.05,0.81,1.74,3.43,synthetic://sample-data
2015-06-01,2014-2015,Senegal,Senegal Player 5,Senegal FC,Sample club season,2935,32,1.65,0.0,1.51,0.98,2.84,synthetic://sample-data
2015-06-01,2014-2015,Senegal,Senegal Player 6,Senegal FC,Sample club season,411,4,1.51,0.0,1.63,0.29,1.3,synthetic://sample-data
2015-06-01,2014-2015,Senegal,Senegal Player 7,Senegal FC,Sample club season,733,8,0.0,1.64,0.33,1.6,1.73,synthetic://sample-data
2015-06-01,2014-2015,Senegal,Senegal Player 8,Senegal FC,Sample club season,1286,14,0.18,0.96,0.33,0.33,2.6,synthetic://sample-data
2015-06-01,2014-2015,Serbia,Serbia Player 1,Serbia FC,Sample club season,3094,34,0.0,1.93,0.65,1.13,4.21,synthetic://sample-data
2015-06-01,2014-2015,Serbia,Serbia Player 2,Serbia FC,Sample club season,3290,36,1.55,0.0,1.6,0.3,3.67,synthetic://sample-data
2015-06-01,2014-2015,Serbia,Serbia Player 3,Serbia FC,Sample club season,3445,38,0.0,0.0,1.54,0.0,3.35,synthetic://sample-data
2015-06-01,2014-2015,Serbia,Serbia Player 4,Serbia FC,Sample club season,2003,22,1.44,0.0,2.46,0.4,3.84,synthetic://sample-data
2015-06-01,2014-2015,Serbia,Serbia Player 5,Serbia FC,Sample club season,2894,32,0.59,0.0,0.48,0.0,7.54,synthetic://sample-data
2015-06-01,2014-2015,Serbia,Serbia Player 6,Serbia FC,Sample club season,1509,16,2.27,2.44,1.85,1.97,3.03,synthetic://sample-data
2015-06-01,2014-2015,Serbia,Serbia Player 7,Serbia FC,Sample club season,1646,18,1.27,0.48,1.72,1.58,3.94,synthetic://sample-data
2015-06-01,2014-2015,Serbia,Serbia Player 8,Serbia FC,Sample club season,1358,15,1.38,3.16,1.64,3.33,3.21,synthetic://sample-data
2015-06-01,2014-2015,South Korea,South Korea Player 1,South Korea FC,Sample club season,2287,25,1.21,1.46,0.82,1.59,5.9,synthetic://sample-data
2015-06-01,2014-2015,South Korea,South Korea Player 2,South Korea FC,Sample club season,2855,31,0.51,0.11,0.0,0.0,5.39,synthetic://sample-data
2015-06-01,2014-2015,South Korea,South Korea Player 3,South Korea FC,Sample club season,2772,30,3.17,0.87,4.18,0.34,4.35,synthetic://sample-data
2015-06-01,2014-2015,South Korea,South Korea Player 4,South Korea FC,Sample club season,3140,34,3.33,0.0,2.65,0.38,5.48,synthetic://sample-data
2015-06-01,2014-2015,South Korea,South Korea Player 5,South Korea FC,Sample club season,2548,28,1.04,0.76,1.83,1.18,2.94,synthetic://sample-data
2015-06-01,2014-2015,South Korea,South Korea Player 6,South Korea FC,Sample club season,533,5,3.46,0.14,4.12,0.0,2.36,synthetic://sample-data
2015-06-01,2014-2015,South Korea,South Korea Player 7,South Korea FC,Sample club season,1327,14,0.86,1.35,0.88,0.76,3.94,synthetic://sample-data
2015-06-01,2014-2015,South Korea,South Korea Player 8,South Korea FC,Sample club season,1765,19,2.96,0.98,3.22,0.66,1.37,synthetic://sample-data
2015-06-01,2014-2015,Spain,Spain Player 1,Spain FC,Sample club season,2195,24,2.78,1.45,2.18,2.24,0.0,synthetic://sample-data
2015-06-01,2014-2015,Spain,Spain Player 2,Spain FC,Sample club season,2643,29,1.11,0.2,1.23,0.0,5.85,synthetic://sample-data
2015-06-01,2014-2015,Spain,Spain Player 3,Spain FC,Sample club season,1839,20,0.0,1.85,0.04,1.34,5.01,synthetic://sample-data
2015-06-01,2014-2015,Spain,Spain Player 4,Spain FC,Sample club season,2342,26,4.21,1.49,5.53,1.8,4.14,synthetic://sample-data
2015-06-01,2014-2015,Spain,Spain Player 5,Spain FC,Sample club season,2760,30,1.6,1.85,1.29,1.78,4.41,synthetic://sample-data
2015-06-01,2014-2015,Spain,Spain Player 6,Spain FC,Sample club season,610,6,4.45,4.65,4.28,4.85,3.36,synthetic://sample-data
2015-06-01,2014-2015,Spain,Spain Player 7,Spain FC,Sample club season,886,9,3.25,2.94,1.9,3.68,1.91,synthetic://sample-data
2015-06-01,2014-2015,Spain,Spain Player 8,Spain FC,Sample club season,1378,15,3.82,2.54,3.02,2.94,1.55,synthetic://sample-data
2015-06-01,2014-2015,Sweden,Sweden Player 1,Sweden FC,Sample club season,3543,39,0.0,0.0,0.03,0.03,2.91,synthetic://sample-data
2015-06-01,2014-2015,Sweden,Sweden Player 2,Sweden FC,Sample club season,3203,35,0.0,0.0,0.0,0.0,5.08,synthetic://sample-data
2015-06-01,2014-2015,Sweden,Sweden Player 3,Sweden FC,Sample club season,2610,29,0.53,1.49,0.8,1.17,4.95,synthetic://sample-data
2015-06-01,2014-2015,Sweden,Sweden Player 4,Sweden FC,Sample club season,3419,37,1.79,0.0,0.98,0.0,4.04,synthetic://sample-data
2015-06-01,2014-2015,Sweden,Sweden Player 5,Sweden FC,Sample club season,2130,23,3.07,0.0,2.64,0.06,4.37,synthetic://sample-data
2015-06-01,2014-2015,Sweden,Sweden Player 6,Sweden FC,Sample club season,850,9,1.56,2.09,1.93,2.13,1.19,synthetic://sample-data
2015-06-01,2014-2015,Sweden,Sweden Player 7,Sweden FC,Sample club season,883,9,3.49,1.03,3.28,0.81,2.23,synthetic://sample-data
2015-06-01,2014-2015,Sweden,Sweden Player 8,Sweden FC,Sample club season,505,5,4.72,2.37,4.29,2.68,3.13,synthetic://sample-data
2015-06-01,2014-2015,Switzerland,Switzerland Player 1,Switzerland FC,Sample club season,1957,21,0.0,2.87,0.57,2.69,2.76,synthetic://sample-data
2015-06-01,2014-2015,Switzerland,Switzerland Player 2,Switzerland FC,Sample club season,2047,22,0.0,2.18,0.0,3.47,4.66,synthetic://sample-data
2015-06-01,2014-2015,Switzerland,Switzerland Player 3,Switzerland FC,Sample club season,3442,38,1.8,2.24,2.49,1.78,5.02,synthetic://sample-data
2015-06-01,2014-2015,Switzerland,Switzerland Player 4,Switzerland FC,Sample club season,2504,27,0.0,0.41,0.24,1.66,2.32,synthetic://sample-data
2015-06-01,2014-2015,Switzerland,Switzerland Player 5,Switzerland FC,Sample club season,2226,24,1.56,0.0,2.26,0.44,3.65,synthetic://sample-data
2015-06-01,2014-2015,Switzerland,Switzerland Player 6,Switzerland FC,Sample club season,909,10,0.69,2.59,1.5,2.38,0.0,synthetic://sample-data
2015-06-01,2014-2015,Switzerland,Switzerland Player 7,Switzerland FC,Sample club season,1624,18,5.47,0.0,6.1,0.0,0.21,synthetic://sample-data
2015-06-01,2014-2015,Switzerland,Switzerland Player 8,Switzerland FC,Sample club season,915,10,3.53,3.9,2.44,4.22,2.47,synthetic://sample-data
2015-06-01,2014-2015,Tunisia,Tunisia Player 1,Tunisia FC,Sample club season,2337,25,0.0,0.99,0.0,0.55,4.07,synthetic://sample-data
2015-06-01,2014-2015,Tunisia,Tunisia Player 2,Tunisia FC,Sample club season,1954,21,0.02,0.0,0.0,0.33,4.33,synthetic://sample-data
2015-06-01,2014-2015,Tunisia,Tunisia Player 3,Tunisia FC,Sample club season,1805,20,0.0,0.0,0.0,0.29,3.72,synthetic://sample-data
2015-06-01,2014-2015,Tunisia,Tunisia Player 4,Tunisia FC,Sample club season,3070,34,0.68,0.0,1.76,0.0,3.54,synthetic://sample-data
2015-06-01,2014-2015,Tunisia,Tunisia Player 5,Tunisia FC,Sample club season,3105,34,0.0,0.24,0.0,0.0,3.67,synthetic://sample-data
2015-06-01,2014-2015,Tunisia,Tunisia Player 6,Tunisia FC,Sample club season,1543,17,1.41,2.91,2.08,3.74,3.14,synthetic://sample-data
2015-06-01,2014-2015,Tunisia,Tunisia Player 7,Tunisia FC,Sample club season,1343,14,4.81,0.0,4.73,0.0,1.1,synthetic://sample-data
2015-06-01,2014-2015,Tunisia,Tunisia Player 8,Tunisia FC,Sample club season,1131,12,2.8,1.72,3.42,1.92,4.23,synthetic://sample-data
2015-06-01,2014-2015,Turkey,Turkey Player 1,Turkey FC,Sample club season,3059,33,0.0,0.0,0.0,0.57,2.75,synthetic://sample-data
2015-06-01,2014-2015,Turkey,Turkey Player 2,Turkey FC,Sample club season,3108,34,0.34,0.0,2.3,0.0,5.77,synthetic://sample-data
2015-06-01,2014-2015,Turkey,Turkey Player 3,Turkey FC,Sample club season,2072,23,0.0,0.44,0.8,0.85,3.14,synthetic://sample-data
2015-06-01,2014-2015,Turkey,Turkey Player 4,Turkey FC,Sample club season,3306,36,1.02,0.33,0.03,1.42,6.1,synthetic://sample-data
2015-06-01,2014-2015,Turkey,Turkey Player 5,Turkey FC,Sample club season,3577,39,2.67,1.11,3.72,2.33,4.97,synthetic://sample-data
2015-06-01,2014-2015,Turkey,Turkey Player 6,Turkey FC,Sample club season,1475,16,3.05,2.96,3.84,2.87,1.04,synthetic://sample-data
2015-06-01,2014-2015,Turkey,Turkey Player 7,Turkey FC,Sample club season,1171,13,2.16,1.23,2.47,1.44,4.78,synthetic://sample-data
2015-06-01,2014-2015,Turkey,Turkey Player 8,Turkey FC,Sample club season,1110,12,1.5,2.76,1.68,4.13,2.92,synthetic://sample-data
2015-06-01,2014-2015,USA,USA Player 1,USA FC,Sample club season,2160,24,0.0,0.99,0.13,1.58,5.76,synthetic://sample-data
2015-06-01,2014-2015,USA,USA Player 2,USA FC,Sample club season,3108,34,2.39,0.76,3.89,0.72,4.68,synthetic://sample-data
2015-06-01,2014-2015,USA,USA Player 3,USA FC,Sample club season,3286,36,1.26,2.49,0.11,2.41,5.39,synthetic://sample-data
2015-06-01,2014-2015,USA,USA Player 4,USA FC,Sample club season,3572,39,0.26,0.95,0.39,0.39,2.43,synthetic://sample-data
2015-06-01,2014-2015,USA,USA Player 5,USA FC,Sample club season,2466,27,0.9,3.02,0.51,3.23,4.13,synthetic://sample-data
2015-06-01,2014-2015,USA,USA Player 6,USA FC,Sample club season,1408,15,3.4,1.49,3.78,2.7,1.47,synthetic://sample-data
2015-06-01,2014-2015,USA,USA Player 7,USA FC,Sample club season,472,5,1.69,3.42,1.66,3.89,1.26,synthetic://sample-data
2015-06-01,2014-2015,USA,USA Player 8,USA FC,Sample club season,688,7,2.45,1.1,1.93,0.68,1.23,synthetic://sample-data
2015-06-01,2014-2015,Ukraine,Ukraine Player 1,Ukraine FC,Sample club season,3482,38,1.53,0.99,2.4,0.57,1.62,synthetic://sample-data
2015-06-01,2014-2015,Ukraine,Ukraine Player 2,Ukraine FC,Sample club season,2727,30,2.43,0.71,1.91,1.55,4.97,synthetic://sample-data
2015-06-01,2014-2015,Ukraine,Ukraine Player 3,Ukraine FC,Sample club season,2396,26,0.0,0.46,0.0,0.48,2.37,synthetic://sample-data
2015-06-01,2014-2015,Ukraine,Ukraine Player 4,Ukraine FC,Sample club season,2935,32,0.15,0.0,1.1,0.05,5.78,synthetic://sample-data
2015-06-01,2014-2015,Ukraine,Ukraine Player 5,Ukraine FC,Sample club season,2399,26,0.24,0.98,0.0,1.49,5.6,synthetic://sample-data
2015-06-01,2014-2015,Ukraine,Ukraine Player 6,Ukraine FC,Sample club season,1705,18,4.91,0.69,4.45,0.97,3.96,synthetic://sample-data
2015-06-01,2014-2015,Ukraine,Ukraine Player 7,Ukraine FC,Sample club season,1069,11,5.16,1.42,4.92,2.49,1.08,synthetic://sample-data
2015-06-01,2014-2015,Ukraine,Ukraine Player 8,Ukraine FC,Sample club season,1132,12,0.22,2.13,1.08,1.72,2.96,synthetic://sample-data
2015-06-01,2014-2015,Uruguay,Uruguay Player 1,Uruguay FC,Sample club season,1947,21,0.23,1.68,0.77,1.12,2.13,synthetic://sample-data
2015-06-01,2014-2015,Uruguay,Uruguay Player 2,Uruguay FC,Sample club season,2212,24,4.69,0.87,4.76,1.02,3.79,synthetic://sample-data
2015-06-01,2014-2015,Uruguay,Uruguay Player 3,Uruguay FC,Sample club season,2909,32,1.71,0.16,1.99,0.61,4.64,synthetic://sample-data
2015-06-01,2014-2015,Uruguay,Uruguay Player 4,Uruguay FC,Sample club season,2659,29,1.42,0.47,0.2,1.27,1.85,synthetic://sample-data
2015-06-01,2014-2015,Uruguay,Uruguay Player 5,Uruguay FC,Sample club season,3265,36,2.12,0.37,1.74,0.0,6.42,synthetic://sample-data
2015-06-01,2014-2015,Uruguay,Uruguay Player 6,Uruguay FC,Sample club season,741,8,3.21,2.66,2.77,2.81,5.14,synthetic://sample-data
2015-06-01,2014-2015,Uruguay,Uruguay Player 7,Uruguay FC,Sample club season,702,7,1.87,1.92,2.22,2.25,0.0,synthetic://sample-data
2015-06-01,2014-2015,Uruguay,Uruguay Player 8,Uruguay FC,Sample club season,1614,17,1.22,2.14,1.32,1.97,2.06,synthetic://sample-data
2015-06-01,2014-2015,Uruguay B,Uruguay B Player 1,Uruguay B FC,Sample club season,3406,37,0.0,0.39,0.0,1.29,2.63,synthetic://sample-data
2015-06-01,2014-2015,Uruguay B,Uruguay B Player 2,Uruguay B FC,Sample club season,2455,27,1.56,2.32,1.91,2.44,4.86,synthetic://sample-data
2015-06-01,2014-2015,Uruguay B,Uruguay B Player 3,Uruguay B FC,Sample club season,2119,23,0.03,0.36,0.48,0.0,1.9,synthetic://sample-data
2015-06-01,2014-2015,Uruguay B,Uruguay B Player 4,Uruguay B FC,Sample club season,2986,33,0.64,0.0,0.32,0.0,2.81,synthetic://sample-data
2015-06-01,2014-2015,Uruguay B,Uruguay B Player 5,Uruguay B FC,Sample club season,2661,29,1.14,0.0,1.56,0.0,3.25,synthetic://sample-data
2015-06-01,2014-2015,Uruguay B,Uruguay B Player 6,Uruguay B FC,Sample club season,1080,12,3.0,0.0,3.6,1.33,1.64,synthetic://sample-data
2015-06-01,2014-2015,Uruguay B,Uruguay B Player 7,Uruguay B FC,Sample club season,1260,14,2.38,0.9,3.52,0.78,4.16,synthetic://sample-data
2015-06-01,2014-2015,Uruguay B,Uruguay B Player 8,Uruguay B FC,Sample club season,1161,12,1.64,0.87,1.2,1.32,1.57,synthetic://sample-data
2015-06-01,2014-2015,Wales,Wales Player 1,Wales FC,Sample club season,2149,23,5.02,1.3,4.79,1.52,2.57,synthetic://sample-data
2015-06-01,2014-2015,Wales,Wales Player 2,Wales FC,Sample club season,2637,29,0.05,0.8,0.29,1.01,3.62,synthetic://sample-data
