as_of_date,team,player,position,club,squad_status,availability_status,injury_type,expected_return,is_probable_starter,source_url
2011-03-23,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2011-03-23,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2011-03-23,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2011-03-23,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-03-23,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-03-23,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-03-23,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-03-23,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-06-22,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2011-06-22,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2011-06-22,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-06-22,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-06-22,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-06-22,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-06-22,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-06-22,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-09-21,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2011-09-21,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2011-09-21,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-09-21,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-09-21,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-09-21,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-09-21,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-09-21,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-12-21,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-12-21,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-12-21,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-12-21,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-12-21,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2011-12-21,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-12-21,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2011-12-21,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-03-21,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2012-03-21,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2012-03-21,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2012-03-21,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-03-21,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-03-21,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-03-21,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-03-21,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-06-20,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2012-06-20,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2012-06-20,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-06-20,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-06-20,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-06-20,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-06-20,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-06-20,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-09-19,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2012-09-19,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2012-09-19,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-09-19,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-09-19,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-09-19,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-09-19,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-09-19,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-12-19,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2012-12-19,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2012-12-19,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2012-12-19,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-12-19,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2012-12-19,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-12-19,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2012-12-19,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-03-20,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-03-20,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-03-20,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-03-20,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2013-03-20,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2013-03-20,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-03-20,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-03-20,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-06-19,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-06-19,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2013-06-19,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2013-06-19,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2013-06-19,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2013-06-19,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-06-19,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-06-19,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-09-18,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-09-18,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-09-18,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-09-18,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-09-18,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,suspended,,,True,synthetic://sample-data
2013-09-18,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,doubtful,sample fitness test,,False,synthetic://sample-data
2013-09-18,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-09-18,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-12-18,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2013-12-18,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2013-12-18,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2013-12-18,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2013-12-18,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2013-12-18,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-12-18,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2013-12-18,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-03-19,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2014-03-19,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2014-03-19,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2014-03-19,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-03-19,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-03-19,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-03-19,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-03-19,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-06-18,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2014-06-18,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2014-06-18,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-06-18,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-06-18,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-06-18,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-06-18,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-06-18,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-09-17,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2014-09-17,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,suspended,,,True,synthetic://sample-data
2014-09-17,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2014-09-17,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-09-17,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-09-17,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-09-17,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-09-17,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-12-17,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2014-12-17,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2014-12-17,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2014-12-17,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-12-17,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2014-12-17,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-12-17,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2014-12-17,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-03-18,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-03-18,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-03-18,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-03-18,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-03-18,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-03-18,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-03-18,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-03-18,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-06-17,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2015-06-17,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2015-06-17,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2015-06-17,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2015-06-17,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-06-17,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-06-17,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-06-17,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-09-16,Ivory Coast,Ivory Coast Player 1,GK,Ivory Coast FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2015-09-16,Ivory Coast,Ivory Coast Player 2,DF,Ivory Coast FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2015-09-16,Ivory Coast,Ivory Coast Player 3,DF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-09-16,Ivory Coast,Ivory Coast Player 4,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-09-16,Ivory Coast,Ivory Coast Player 5,MF,Ivory Coast FC,provisional,available,,,True,synthetic://sample-data
2015-09-16,Ivory Coast,Ivory Coast Player 6,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-09-16,Ivory Coast,Ivory Coast Player 7,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
2015-09-16,Ivory Coast,Ivory Coast Player 8,FW,Ivory Coast FC,provisional,available,,,False,synthetic://sample-data
