date,team,injured_players,suspended_players,squad_market_value_eur,xg_for_10,xg_against_10
2025-09-03,Norway,0,0,1948423345.0,1.688,0.467
2025-12-03,Norway,1,0,2007517936.0,1.635,0.607
2026-03-04,Norway,0,0,2013643474.0,1.909,0.882
2003-01-01,Panama,1,0,592472348.0,1.27,1.47
2003-04-02,Panama,2,1,603607716.0,1.154,1.439
2003-07-02,Panama,0,0,564716338.0,1.128,1.107
2003-10-01,Panama,1,0,599932471.0,1.249,1.394
2003-12-31,Panama,2,0,589547523.0,1.301,1.423
2004-03-31,Panama,1,0,601936210.0,1.2,1.345
2004-06-30,Panama,2,1,548216197.0,1.277,1.364
2004-09-29,Panama,2,0,581984812.0,1.183,1.381
2004-12-29,Panama,2,0,601078262.0,0.947,1.325
2005-03-30,Panama,0,0,581631259.0,1.154,1.41
2005-06-29,Panama,1,1,615352833.0,1.218,1.537
2005-09-28,Panama,4,0,629428242.0,1.154,1.305
2005-12-28,Panama,2,1,563638800.0,1.284,1.394
2006-03-29,Panama,1,1,620007786.0,1.081,1.568
2006-06-28,Panama,0,0,585929654.0,0.979,1.596
2006-09-27,Panama,1,1,552247293.0,1.026,1.397
2006-12-27,Panama,4,0,609529960.0,1.177,1.289
2007-03-28,Panama,1,1,600351311.0,1.196,1.46
2007-06-27,Panama,2,0,637837580.0,1.566,1.551
2007-09-26,Panama,2,1,592908630.0,1.303,1.424
2007-12-26,Panama,0,2,603329468.0,0.894,1.422
2008-03-26,Panama,1,1,604395384.0,1.086,0.987
2008-06-25,Panama,0,0,580726498.0,1.443,1.488
2008-09-24,Panama,2,1,607455665.0,1.128,1.274
2008-12-24,Panama,0,0,543158709.0,1.073,1.438
2009-03-25,Panama,1,1,516695449.0,1.395,1.32
2009-06-24,Panama,1,0,621278280.0,1.152,1.458
2009-09-23,Panama,1,0,585978366.0,1.467,1.287
2009-12-23,Panama,2,0,611711190.0,1.631,1.558
2010-03-24,Panama,0,0,597912946.0,1.464,1.426
2010-06-23,Panama,0,1,582499354.0,1.382,1.436
2010-09-22,Panama,4,1,543622899.0,1.64,1.353
2010-12-22,Panama,2,1,546425332.0,1.18,1.46
2011-03-23,Panama,1,1,579290195.0,1.282,1.479
2011-06-22,Panama,1,1,538481288.0,1.255,1.349
2011-09-21,Panama,3,0,548137790.0,1.091,1.375
2011-12-21,Panama,1,0,603591700.0,1.074,1.67
2012-03-21,Panama,4,0,599704746.0,1.328,1.52
2012-06-20,Panama,0,0,579182357.0,1.379,1.464
2012-09-19,Panama,4,0,598702940.0,1.531,1.805
2012-12-19,Panama,1,0,594229501.0,1.068,1.322
2013-03-20,Panama,0,0,546566700.0,1.206,1.213
2013-06-19,Panama,1,0,637793251.0,1.197,1.328
2013-09-18,Panama,0,0,563701538.0,1.153,1.308
2013-12-18,Panama,0,0,592312535.0,1.188,1.711
2014-03-19,Panama,3,1,600732501.0,1.129,1.526
2014-06-18,Panama,0,0,598898007.0,0.747,1.267
2014-09-17,Panama,1,0,567178551.0,1.345,1.439
2014-12-17,Panama,0,0,623676976.0,1.166,1.473
2015-03-18,Panama,2,1,575207749.0,1.195,1.485
2015-06-17,Panama,2,0,618930028.0,1.207,1.407
2015-09-16,Panama,0,0,618948618.0,1.267,1.273
2015-12-16,Panama,0,1,619787814.0,1.326,1.294
2016-03-16,Panama,2,0,592909220.0,1.016,1.344
2016-06-15,Panama,1,0,545546403.0,1.281,1.367
2016-09-14,Panama,2,1,555647157.0,1.385,1.213
2016-12-14,Panama,1,0,622037497.0,1.21,1.401
2017-03-15,Panama,1,0,586186260.0,1.258,1.419
2017-06-14,Panama,1,0,574254297.0,1.254,1.466
2017-09-13,Panama,0,0,559836877.0,1.35,1.439
2017-12-13,Panama,1,0,636568650.0,1.608,1.421
2018-03-14,Panama,2,0,566800052.0,0.894,1.507
2018-06-13,Panama,3,0,599555947.0,1.092,1.286
2018-09-12,Panama,4,1,573116592.0,1.249,1.438
2018-12-12,Panama,0,0,616873477.0,1.149,1.664
2019-03-13,Panama,0,0,591504286.0,1.288,1.314
2019-06-12,Panama,0,0,563270823.0,1.25,1.342
2019-09-11,Panama,3,0,588851152.0,1.188,1.415
2019-12-11,Panama,1,0,572000184.0,1.47,1.412
2020-03-11,Panama,1,0,519959732.0,1.163,1.4
2020-06-10,Panama,1,0,599652157.0,1.171,1.252
2020-09-09,Panama,2,0,599520773.0,1.376,1.335
2020-12-09,Panama,1,0,643910435.0,1.14,1.544
2021-03-10,Panama,2,0,637412865.0,1.349,1.554
2021-06-09,Panama,2,0,539030257.0,1.05,1.2
2021-09-08,Panama,2,0,591416163.0,1.413,1.412
2021-12-08,Panama,0,0,597756671.0,1.162,1.581
2022-03-09,Panama,1,0,590868580.0,1.006,1.673
2022-06-08,Panama,2,0,611692218.0,1.108,1.376
2022-09-07,Panama,1,0,540915854.0,1.338,1.659
2022-12-07,Panama,1,0,598898170.0,1.016,1.099
2023-03-08,Panama,1,0,585557881.0,1.395,1.413
2023-06-07,Panama,0,0,548205009.0,1.262,1.715
2023-09-06,Panama,2,1,586325991.0,1.215,1.431
2023-12-06,Panama,4,0,552488100.0,1.154,1.327
2024-03-06,Panama,3,0,562903372.0,1.185,1.134
2024-06-05,Panama,5,0,581681502.0,1.229,1.462
2024-09-04,Panama,2,0,555665972.0,1.002,1.347
2024-12-04,Panama,0,0,541626561.0,0.97,1.246
2025-03-05,Panama,1,0,571387737.0,1.48,1.558
2025-06-04,Panama,3,0,628400398.0,1.226,1.464
2025-09-03,Panama,0,0,595738925.0,1.269,1.434
2025-12-03,Panama,0,0,557614582.0,1.111,1.372
2026-03-04,Panama,0,0,543901462.0,1.12,1.457
2003-01-01,Peru,2,0,885730886.0,1.507,1.435
2003-04-02,Peru,3,0,914561260.0,1.532,1.245
2003-07-02,Peru,1,0,822776629.0,1.064,1.17
2003-10-01,Peru,3,1,801535432.0,1.696,1.131
2003-12-31,Peru,0,0,873824730.0,1.496,1.461
2004-03-31,Peru,0,0,847477578.0,1.223,1.436
2004-06-30,Peru,1,0,874194471.0,1.496,1.218
2004-09-29,Peru,2,1,871623003.0,1.266,1.392
2004-12-29,Peru,1,1,873022832.0,1.186,1.206
2005-03-30,Peru,1,0,879568395.0,1.256,1.188
2005-06-29,Peru,2,0,868896593.0,1.39,1.514
2005-09-28,Peru,0,0,832746990.0,1.394,1.26
2005-12-28,Peru,4,0,852759600.0,1.469,1.313
2006-03-29,Peru,0,0,822401638.0,1.377,1.194
2006-06-28,Peru,2,0,877479262.0,1.478,1.31
2006-09-27,Peru,2,0,816815459.0,1.192,1.405
2006-12-27,Peru,2,0,837750857.0,1.283,1.417
2007-03-28,Peru,1,0,855108331.0,1.354,1.221
2007-06-27,Peru,1,0,845551312.0,1.383,1.07
2007-09-26,Peru,1,0,836793871.0,1.075,1.011
2007-12-26,Peru,2,1,831928299.0,1.729,1.277
2008-03-26,Peru,3,0,810424780.0,1.114,1.392
2008-06-25,Peru,0,0,897458482.0,1.183,1.447
2008-09-24,Peru,2,0,825067259.0,1.21,1.193
2008-12-24,Peru,1,1,831518321.0,1.471,1.276
2009-03-25,Peru,0,0,851564364.0,1.356,1.328
2009-06-24,Peru,2,1,849763383.0,1.159,1.303
2009-09-23,Peru,3,0,855717504.0,1.371,1.609
2009-12-23,Peru,2,1,834288818.0,1.46,1.371
2010-03-24,Peru,0,1,802653761.0,1.404,1.233
2010-06-23,Peru,1,1,845962789.0,1.644,1.514
2010-09-22,Peru,3,1,869344562.0,1.384,1.025
2010-12-22,Peru,2,1,821806956.0,1.251,1.448
2011-03-23,Peru,0,0,833242447.0,1.2,1.221
2011-06-22,Peru,1,0,865194691.0,1.347,1.123
2011-09-21,Peru,0,0,868118750.0,1.284,0.989
2011-12-21,Peru,0,0,897964659.0,1.445,1.054
2012-03-21,Peru,1,0,862689597.0,1.354,1.117
2012-06-20,Peru,0,0,861966838.0,1.297,1.182
2012-09-19,Peru,0,0,823654189.0,1.493,1.168
2012-12-19,Peru,1,0,836273220.0,1.315,1.314
2013-03-20,Peru,0,1,843210420.0,1.346,1.323
2013-06-19,Peru,3,1,799572172.0,1.518,1.285
2013-09-18,Peru,1,0,831839568.0,1.545,1.343
2013-12-18,Peru,0,0,863648821.0,1.387,1.073
2014-03-19,Peru,3,0,907729459.0,1.074,1.358
2014-06-18,Peru,1,0,907350975.0,1.278,1.161
2014-09-17,Peru,0,1,876488904.0,1.411,1.314
2014-12-17,Peru,0,0,854026209.0,1.367,1.335
2015-03-18,Peru,0,0,875601642.0,1.387,1.158
2015-06-17,Peru,0,0,863828289.0,1.298,1.163
2015-09-16,Peru,3,0,874750912.0,1.456,1.286
2015-12-16,Peru,0,0,917998840.0,1.331,1.408
2016-03-16,Peru,0,0,869620785.0,1.305,1.199
2016-06-15,Peru,1,1,830250026.0,1.395,1.078
2016-09-14,Peru,0,0,838748328.0,1.349,1.524
2016-12-14,Peru,2,0,868052768.0,1.382,1.315
2017-03-15,Peru,0,0,882518207.0,1.231,1.004
2017-06-14,Peru,3,0,780518816.0,1.131,1.2
2017-09-13,Peru,0,0,837437729.0,1.467,1.368
2017-12-13,Peru,2,0,869407929.0,1.354,1.183
2018-03-14,Peru,1,1,893133334.0,1.286,1.179
2018-06-13,Peru,2,0,849854901.0,1.449,1.437
2018-09-12,Peru,2,1,861230327.0,1.52,1.311
2018-12-12,Peru,3,0,879593675.0,1.485,1.149
2019-03-13,Peru,1,0,855267161.0,1.211,1.064
2019-06-12,Peru,2,0,802214625.0,1.302,1.301
2019-09-11,Peru,1,0,841657136.0,1.39,1.22
2019-12-11,Peru,0,1,924632197.0,1.362,1.284
2020-03-11,Peru,1,0,832157700.0,1.496,1.19
2020-06-10,Peru,1,0,875951386.0,1.336,1.469
2020-09-09,Peru,3,0,886315147.0,1.391,1.235
2020-12-09,Peru,0,0,846158809.0,1.258,1.063
2021-03-10,Peru,0,0,863529665.0,1.153,1.478
2021-06-09,Peru,1,0,892202906.0,1.376,1.169
2021-09-08,Peru,0,0,845052728.0,1.415,1.237
2021-12-08,Peru,2,1,866236606.0,1.405,1.303
2022-03-09,Peru,0,0,837726037.0,1.104,1.182
2022-06-08,Peru,3,1,880041678.0,1.205,1.059
2022-09-07,Peru,0,0,844562308.0,1.341,1.341
2022-12-07,Peru,1,1,852926255.0,0.878,1.307
2023-03-08,Peru,4,0,836774046.0,0.949,1.317
2023-06-07,Peru,1,0,880741152.0,1.253,1.148
2023-09-06,Peru,1,0,846357401.0,1.365,1.335
2023-12-06,Peru,1,0,836960201.0,1.392,1.157
2024-03-06,Peru,0,0,874454932.0,1.342,1.129
2024-06-05,Peru,1,0,852578653.0,1.598,1.336
2024-09-04,Peru,2,0,812345966.0,1.417,1.149
2024-12-04,Peru,6,0,864491788.0,1.328,1.266
2025-03-05,Peru,0,0,843939325.0,1.289,1.074
2025-06-04,Peru,1,0,877642847.0,1.502,1.494
2025-09-03,Peru,1,0,868121781.0,1.639,1.352
2025-12-03,Peru,3,0,852584101.0,1.245,1.08
2026-03-04,Peru,1,0,844754781.0,1.326,1.212
2003-01-01,Poland,0,0,1382631156.0,1.657,1.233
2003-04-02,Poland,2,0,1364884174.0,1.629,0.829
2003-07-02,Poland,2,0,1361039618.0,1.326,0.801
2003-10-01,Poland,0,0,1392280841.0,1.392,0.957
2003-12-31,Poland,0,0,1395841479.0,1.491,1.101
2004-03-31,Poland,0,0,1411433884.0,1.594,1.004
2004-06-30,Poland,4,0,1455527850.0,1.621,0.801
2004-09-29,Poland,3,0,1361832779.0,1.743,0.884
2004-12-29,Poland,1,1,1413236905.0,1.858,0.94
2005-03-30,Poland,1,0,1406311828.0,1.578,0.713
2005-06-29,Poland,1,0,1389296110.0,1.635,0.718
2005-09-28,Poland,3,0,1412929109.0,1.718,1.071
2005-12-28,Poland,3,0,1381865239.0,1.787,0.903
2006-03-29,Poland,2,0,1454018674.0,1.463,0.866
2006-06-28,Poland,2,0,1383145170.0,1.79,1.184
2006-09-27,Poland,3,0,1379353854.0,1.81,0.967
2006-12-27,Poland,2,0,1350155187.0,1.705,1.045
2007-03-28,Poland,2,0,1369423592.0,1.657,1.105
2007-06-27,Poland,0,1,1336573762.0,1.431,1.267
2007-09-26,Poland,1,1,1412181773.0,1.51,0.802
2007-12-26,Poland,1,1,1347946437.0,1.447,1.122
2008-03-26,Poland,1,1,1379562548.0,1.727,1.099
2008-06-25,Poland,1,0,1372464842.0,1.535,1.149
2008-09-24,Poland,3,0,1397441493.0,1.427,0.825
2008-12-24,Poland,0,0,1407688304.0,1.645,1.17
2009-03-25,Poland,0,0,1379249710.0,1.466,1.026
2009-06-24,Poland,1,0,1434920834.0,1.829,1.275
2009-09-23,Poland,2,0,1379299220.0,1.609,0.901
2009-12-23,Poland,1,0,1388620548.0,1.822,0.992
2010-03-24,Poland,1,0,1327160075.0,1.42,0.908
2010-06-23,Poland,1,0,1356217668.0,1.695,1.155
2010-09-22,Poland,2,0,1431227752.0,1.655,0.93
2010-12-22,Poland,1,0,1389274517.0,1.81,0.984
2011-03-23,Poland,2,0,1387255238.0,1.483,0.84
2011-06-22,Poland,1,0,1410854104.0,1.565,0.802
2011-09-21,Poland,2,0,1351780271.0,1.556,1.106
2011-12-21,Poland,2,0,1358777283.0,1.355,1.011
2012-03-21,Poland,0,0,1401050414.0,1.727,0.747
2012-06-20,Poland,0,0,1376805518.0,1.662,1.001
2012-09-19,Poland,1,0,1321183211.0,1.805,0.835
2012-12-19,Poland,2,0,1403737533.0,1.629,0.645
2013-03-20,Poland,2,0,1380907270.0,1.575,0.815
2013-06-19,Poland,0,1,1379764429.0,1.72,1.062
2013-09-18,Poland,2,0,1363060066.0,1.529,1.094
2013-12-18,Poland,0,1,1392315416.0,1.382,0.955
2014-03-19,Poland,0,0,1358812516.0,1.578,0.886
2014-06-18,Poland,2,0,1358568153.0,1.667,1.068
2014-09-17,Poland,2,0,1323132529.0,1.854,0.933
2014-12-17,Poland,3,1,1394880338.0,1.511,0.757
2015-03-18,Poland,0,0,1351112405.0,1.722,0.838
2015-06-17,Poland,1,0,1431014128.0,1.434,1.285
2015-09-16,Poland,3,0,1374784881.0,1.775,0.96
2015-12-16,Poland,1,0,1396770264.0,1.625,1.024
2016-03-16,Poland,0,0,1341174497.0,1.504,0.762
2016-06-15,Poland,0,1,1399426602.0,1.461,0.71
2016-09-14,Poland,1,0,1342167237.0,1.619,1.32
2016-12-14,Poland,4,0,1364075184.0,1.614,0.765
2017-03-15,Poland,0,0,1432177444.0,1.644,0.877
2017-06-14,Poland,0,0,1427711413.0,1.724,1.132
2017-09-13,Poland,1,0,1377782087.0,1.61,1.057
2017-12-13,Poland,2,0,1398484496.0,1.602,0.951
2018-03-14,Poland,1,0,1384289746.0,1.852,0.858
2018-06-13,Poland,3,0,1374003677.0,1.376,0.925
2018-09-12,Poland,1,0,1379958580.0,1.64,0.865
2018-12-12,Poland,0,0,1325486326.0,1.622,1.07
2019-03-13,Poland,1,0,1420815592.0,1.532,0.996
2019-06-12,Poland,3,0,1370729065.0,1.754,0.934
2019-09-11,Poland,1,0,1397538619.0,1.583,0.858
2019-12-11,Poland,0,0,1382008697.0,1.518,1.155
2020-03-11,Poland,1,0,1384356847.0,1.544,1.202
2020-06-10,Poland,0,0,1404703374.0,1.512,1.111
2020-09-09,Poland,0,0,1364725611.0,1.377,1.072
2020-12-09,Poland,2,0,1394964579.0,1.594,1.232
2021-03-10,Poland,1,0,1354249879.0,1.785,0.754
2021-06-09,Poland,2,0,1415861805.0,1.545,1.067
2021-09-08,Poland,0,0,1359999493.0,1.614,1.041
2021-12-08,Poland,1,1,1361867942.0,1.636,0.677
2022-03-09,Poland,1,0,1384060591.0,1.292,1.061
2022-06-08,Poland,0,0,1410921752.0,1.81,0.813
2022-09-07,Poland,0,0,1388748627.0,1.683,1.009
2022-12-07,Poland,3,0,1391339608.0,1.68,1.146
2023-03-08,Poland,0,0,1354910603.0,1.579,1.019
2023-06-07,Poland,0,0,1332915470.0,1.569,0.844
2023-09-06,Poland,0,0,1421538097.0,1.736,1.02
2023-12-06,Poland,2,0,1277544368.0,1.431,0.925
2024-03-06,Poland,3,0,1358279873.0,1.645,1.286
2024-06-05,Poland,4,0,1333403500.0,1.649,0.871
2024-09-04,Poland,3,0,1397484554.0,1.574,0.964
2024-12-04,Poland,2,0,1353135966.0,1.6,0.881
2025-03-05,Poland,0,1,1381443867.0,1.495,0.853
2025-06-04,Poland,4,0,1319265678.0,1.694,1.088
2025-09-03,Poland,0,0,1348414590.0,1.785,0.938
2025-12-03,Poland,0,1,1365421033.0,1.451,0.96
2026-03-04,Poland,2,0,1366891864.0,1.399,0.882
2003-01-01,Portugal,1,1,3792364343.0,2.692,0.3
2003-04-02,Portugal,0,0,3781376422.0,2.935,0.3
2003-07-02,Portugal,3,1,3840051211.0,2.946,0.3
2003-10-01,Portugal,1,0,3818631934.0,2.437,0.3
2003-12-31,Portugal,0,0,3765378456.0,2.921,0.3
2004-03-31,Portugal,2,0,3778712639.0,3.001,0.3
2004-06-30,Portugal,0,0,3795933661.0,2.92,0.3
2004-09-29,Portugal,1,0,3822582138.0,2.787,0.3
2004-12-29,Portugal,2,0,3878385905.0,2.91,0.3
2005-03-30,Portugal,3,0,3792403011.0,2.955,0.3
2005-06-29,Portugal,0,0,3799687354.0,2.737,0.3
2005-09-28,Portugal,0,0,3853761900.0,2.788,0.3
2005-12-28,Portugal,1,0,3767295418.0,2.78,0.3
2006-03-29,Portugal,3,0,3815483846.0,2.92,0.3
2006-06-28,Portugal,1,0,3812797332.0,2.96,0.3
2006-09-27,Portugal,2,0,3706476509.0,2.897,0.3
2006-12-27,Portugal,0,0,3805998781.0,3.084,0.3
2007-03-28,Portugal,2,0,3798840265.0,2.728,0.3
2007-06-27,Portugal,4,0,3810672357.0,2.506,0.3
2007-09-26,Portugal,1,0,3847167747.0,2.789,0.3
2007-12-26,Portugal,6,0,3752532446.0,2.752,0.3
2008-03-26,Portugal,2,0,3757819831.0,2.811,0.3
2008-06-25,Portugal,2,0,3790991137.0,3.093,0.3
2008-09-24,Portugal,0,0,3813078491.0,2.998,0.3
2008-12-24,Portugal,1,0,3837489636.0,2.791,0.3
2009-03-25,Portugal,0,1,3808001141.0,2.914,0.3
2009-06-24,Portugal,0,0,3860832411.0,3.085,0.3
2009-09-23,Portugal,3,0,3795141692.0,2.743,0.3
2009-12-23,Portugal,1,0,3791793126.0,2.69,0.3
2010-03-24,Portugal,2,0,3754168755.0,2.866,0.3
2010-06-23,Portugal,0,0,3790669725.0,2.945,0.3
2010-09-22,Portugal,0,0,3827579261.0,2.711,0.3
2010-12-22,Portugal,1,1,3824430272.0,2.794,0.3
2011-03-23,Portugal,2,0,3776519046.0,2.943,0.3
2011-06-22,Portugal,1,0,3778132812.0,2.93,0.3
2011-09-21,Portugal,3,0,3792703089.0,2.708,0.3
2011-12-21,Portugal,0,1,3839351717.0,2.679,0.3
2012-03-21,Portugal,0,0,3802408691.0,2.843,0.3
2012-06-20,Portugal,0,0,3825686889.0,3.007,0.3
2012-09-19,Portugal,0,0,3837777741.0,2.753,0.3
2012-12-19,Portugal,0,0,3785514029.0,2.668,0.3
2013-03-20,Portugal,2,0,3806118935.0,3.007,0.3
2013-06-19,Portugal,5,0,3833833358.0,2.686,0.3
2013-09-18,Portugal,0,0,3830065354.0,2.867,0.3
2013-12-18,Portugal,2,0,3833940737.0,2.778,0.3
2014-03-19,Portugal,3,0,3759018412.0,2.81,0.3
2014-06-18,Portugal,1,0,3798570677.0,2.868,0.3
2014-09-17,Portugal,5,0,3802512002.0,2.608,0.3
2014-12-17,Portugal,2,0,3780920196.0,2.502,0.3
2015-03-18,Portugal,1,0,3782185877.0,2.868,0.3
2015-06-17,Portugal,0,0,3809998204.0,2.749,0.3
2015-09-16,Portugal,2,0,3764231690.0,2.684,0.3
2015-12-16,Portugal,1,0,3798478236.0,2.589,0.3
2016-03-16,Portugal,2,0,3802743003.0,2.743,0.3
2016-06-15,Portugal,1,0,3829417940.0,2.447,0.3
2016-09-14,Portugal,1,0,3757512433.0,2.81,0.3
2016-12-14,Portugal,2,1,3831727437.0,2.624,0.3
2017-03-15,Portugal,1,1,3834628245.0,3.215,0.3
2017-06-14,Portugal,3,0,3791314478.0,3.184,0.3
2017-09-13,Portugal,1,1,3827232548.0,2.802,0.3
2017-12-13,Portugal,1,0,3790040754.0,2.943,0.3
2018-03-14,Portugal,3,0,3806208883.0,2.619,0.3
2018-06-13,Portugal,2,0,3776660559.0,2.819,0.3
2018-09-12,Portugal,1,0,3816654409.0,2.774,0.3
2018-12-12,Portugal,1,0,3826770444.0,2.881,0.3
2019-03-13,Portugal,0,1,3831367673.0,2.635,0.3
2019-06-12,Portugal,1,0,3777771824.0,2.82,0.3
2019-09-11,Portugal,1,0,3827546382.0,2.897,0.3
2019-12-11,Portugal,1,0,3799934425.0,2.781,0.3
2020-03-11,Portugal,0,1,3822914823.0,2.863,0.3
2020-06-10,Portugal,0,0,3777668885.0,2.707,0.3
2020-09-09,Portugal,2,0,3801849014.0,2.766,0.3
2020-12-09,Portugal,4,0,3839522037.0,2.765,0.3
2021-03-10,Portugal,1,0,3812335241.0,2.885,0.3
2021-06-09,Portugal,0,0,3837933446.0,2.833,0.3
2021-09-08,Portugal,0,0,3740842099.0,2.707,0.3
2021-12-08,Portugal,1,0,3820899329.0,3.103,0.3
2022-03-09,Portugal,1,0,3799155916.0,2.702,0.3
2022-06-08,Portugal,1,0,3801921042.0,3.119,0.3
2022-09-07,Portugal,1,0,3793246325.0,2.948,0.3
2022-12-07,Portugal,0,0,3805124321.0,2.764,0.3
2023-03-08,Portugal,0,1,3853011502.0,3.051,0.3
2023-06-07,Portugal,2,0,3809431606.0,3.173,0.3
2023-09-06,Portugal,1,0,3858619687.0,2.849,0.3
2023-12-06,Portugal,1,0,3858971357.0,3.137,0.3
2024-03-06,Portugal,3,1,3846735463.0,2.608,0.3
2024-06-05,Portugal,1,0,3805594350.0,2.683,0.3
2024-09-04,Portugal,0,0,3767605048.0,2.949,0.3
2024-12-04,Portugal,0,1,3804907207.0,3.061,0.3
2025-03-05,Portugal,1,0,3873805844.0,2.727,0.3
2025-06-04,Portugal,1,0,3819879544.0,2.899,0.3
2025-09-03,Portugal,2,1,3847010555.0,2.505,0.3
2025-12-03,Portugal,1,0,3829958421.0,2.754,0.3
2026-03-04,Portugal,0,0,3824594871.0,2.992,0.3
2003-01-01,Qatar,0,0,307550623.0,0.889,1.136
2003-04-02,Qatar,0,0,326110120.0,0.986,1.636
2003-07-02,Qatar,1,0,272405375.0,1.127,1.747
2003-10-01,Qatar,3,1,291555784.0,1.128,1.62
2003-12-31,Qatar,1,0,302533196.0,0.935,1.548
2004-03-31,Qatar,0,0,295968776.0,0.961,1.477
2004-06-30,Qatar,1,0,297633350.0,1.144,1.607
2004-09-29,Qatar,0,0,299124315.0,1.151,1.385
2004-12-29,Qatar,1,0,325009883.0,1.225,1.515
2005-03-30,Qatar,0,0,351882710.0,1.018,1.63
2005-06-29,Qatar,2,0,301593183.0,0.935,1.61
2005-09-28,Qatar,0,0,299441844.0,1.268,1.376
2005-12-28,Qatar,0,0,273757489.0,1.183,1.569
2006-03-29,Qatar,3,1,307212093.0,1.011,1.06
2006-06-28,Qatar,3,0,318879515.0,1.108,1.343
2006-09-27,Qatar,1,1,306157086.0,0.965,1.925
2006-12-27,Qatar,0,1,329455387.0,1.222,1.682
2007-03-28,Qatar,1,0,291792004.0,1.115,1.428
2007-06-27,Qatar,0,0,338691601.0,0.744,1.663
2007-09-26,Qatar,2,0,250375768.0,1.172,1.427
2007-12-26,Qatar,3,0,306140736.0,1.074,1.702
2008-03-26,Qatar,2,0,280587052.0,1.004,1.566
2008-06-25,Qatar,4,0,257924623.0,0.769,1.341
2008-09-24,Qatar,1,1,312609127.0,1.109,1.443
2008-12-24,Qatar,3,0,318123861.0,1.263,1.578
2009-03-25,Qatar,0,0,247403595.0,0.912,1.578
2009-06-24,Qatar,1,0,283424525.0,0.798,1.732
2009-09-23,Qatar,3,0,315753435.0,1.038,1.559
2009-12-23,Qatar,3,0,320673653.0,0.834,1.708
2010-03-24,Qatar,2,0,308474776.0,0.963,1.581
2010-06-23,Qatar,1,0,326032692.0,1.222,1.499
2010-09-22,Qatar,1,0,340231697.0,1.045,1.604
2010-12-22,Qatar,0,0,307098657.0,0.884,1.368
2011-03-23,Qatar,1,0,282763446.0,0.928,1.78
2011-06-22,Qatar,2,0,269789151.0,1.007,1.509
2011-09-21,Qatar,0,0,305711894.0,1.102,1.584
2011-12-21,Qatar,4,0,347939697.0,0.909,1.483
2012-03-21,Qatar,0,0,251430989.0,1.24,1.762
2012-06-20,Qatar,0,0,318185795.0,1.031,1.546
2012-09-19,Qatar,2,0,265090721.0,1.147,1.283
2012-12-19,Qatar,2,0,352173070.0,1.179,1.468
2013-03-20,Qatar,4,1,328313358.0,1.102,1.773
2013-06-19,Qatar,2,0,284016509.0,0.915,1.596
2013-09-18,Qatar,0,1,274279905.0,0.833,1.779
2013-12-18,Qatar,1,0,322129896.0,1.17,1.419
2014-03-19,Qatar,0,0,298383708.0,0.846,1.577
2014-06-18,Qatar,1,0,298249914.0,1.268,1.491
2014-09-17,Qatar,4,0,293428604.0,0.953,1.334
2014-12-17,Qatar,0,0,298436694.0,0.933,1.324
2015-03-18,Qatar,1,0,310250605.0,1.077,1.441
2015-06-17,Qatar,2,0,299209003.0,0.915,1.426
2015-09-16,Qatar,1,0,268662943.0,1.028,1.508
2015-12-16,Qatar,1,0,290756208.0,1.077,1.512
2016-03-16,Qatar,0,0,303071726.0,0.661,1.56
2016-06-15,Qatar,0,0,336398724.0,1.124,1.659
2016-09-14,Qatar,1,0,354703717.0,0.877,1.642
2016-12-14,Qatar,1,0,285857048.0,1.043,1.327
2017-03-15,Qatar,3,0,329445062.0,1.0,1.789
2017-06-14,Qatar,3,0,328436262.0,1.128,1.534
2017-09-13,Qatar,1,0,328437389.0,0.912,1.222
2017-12-13,Qatar,4,1,259107820.0,1.191,1.61
2018-03-14,Qatar,0,0,258166720.0,1.134,1.801
2018-06-13,Qatar,0,1,282444194.0,1.185,1.559
2018-09-12,Qatar,2,0,321800564.0,1.038,1.593
2018-12-12,Qatar,1,0,322707857.0,1.016,1.712
2019-03-13,Qatar,1,0,286826656.0,1.145,1.743
2019-06-12,Qatar,0,0,263219760.0,0.885,1.834
2019-09-11,Qatar,4,0,247908901.0,1.033,1.359
2019-12-11,Qatar,3,0,303377349.0,1.144,1.606
2020-03-11,Qatar,0,0,297692027.0,1.07,1.502
2020-06-10,Qatar,0,0,322152430.0,0.956,1.662
2020-09-09,Qatar,0,0,322382447.0,1.069,1.519
2020-12-09,Qatar,0,1,289480358.0,0.729,1.461
2021-03-10,Qatar,4,0,255350742.0,0.994,1.61
2021-06-09,Qatar,2,1,353800608.0,0.961,1.499
2021-09-08,Qatar,1,0,295176840.0,1.21,1.355
2021-12-08,Qatar,0,0,259205607.0,0.993,1.549
2022-03-09,Qatar,2,0,256781109.0,0.92,1.396
2022-06-08,Qatar,2,1,334459214.0,1.238,1.684
2022-09-07,Qatar,2,0,314677184.0,1.141,1.679
2022-12-07,Qatar,1,0,331094486.0,0.949,1.603
2023-03-08,Qatar,2,0,287173561.0,1.404,1.722
2023-06-07,Qatar,2,0,316946070.0,0.963,1.539
2023-09-06,Qatar,0,0,274899811.0,0.952,1.685
2023-12-06,Qatar,2,0,237210061.0,0.801,1.442
2024-03-06,Qatar,0,0,311826210.0,1.042,1.582
2024-06-05,Qatar,2,0,252725802.0,1.283,1.805
2024-09-04,Qatar,2,0,331843128.0,1.145,1.726
2024-12-04,Qatar,1,1,258164365.0,1.158,1.649
